,Unnamed: 0.1,Unnamed: 0,b1,b2,theta_upper,theta_lower,fc,fd,pi,CC,DD,CD,DC,P1,P2,Mixed
503913,503913,503913.0,0.2,1.0,0.6,0.35,1,1,0.55,False,False,True,True,0.8,0.8,True
503914,503914,503914.0,0.2,1.0,0.65,0.35,1,1,0.55,False,False,True,True,0.85,0.85,True
503915,503915,503915.0,0.2,1.0,0.7,0.35,1,1,0.55,False,False,True,True,0.9,0.9,True
503916,503916,503916.0,0.2,1.0,0.75,0.35,1,1,0.55,False,False,True,True,0.95,0.95,True
504000,504000,504000.0,0.25,0.3,0.05,0.0,1,1,0.55,False,False,True,True,0.848,0.848,True
504001,504001,504001.0,0.25,0.3,0.1,0.0,1,1,0.55,False,False,True,True,0.798,0.798,True
504002,504002,504002.0,0.25,0.3,0.15,0.0,1,1,0.55,False,False,True,True,0.784,0.784,True
504003,504003,504003.0,0.25,0.3,0.2,0.0,1,1,0.55,False,False,True,True,0.775,0.775,True
504004,504004,504004.0,0.25,0.3,0.25,0.0,1,1,0.55,False,False,True,True,0.77,0.77,True
504005,504005,504005.0,0.25,0.3,0.3,0.0,1,1,0.55,False,False,True,True,0.767,0.767,True
504006,504006,504006.0,0.25,0.3,0.35,0.0,1,1,0.55,False,False,True,True,0.764,0.764,True
504007,504007,504007.0,0.25,0.3,0.4,0.0,1,1,0.55,False,False,True,True,0.762,0.762,True
504008,504008,504008.0,0.25,0.3,0.45,0.0,1,1,0.55,False,False,True,True,0.761,0.761,True
504009,504009,504009.0,0.25,0.3,0.5,0.0,1,1,0.55,False,False,True,True,0.76,0.76,True
504010,504010,504010.0,0.25,0.3,0.55,0.0,1,1,0.55,False,False,True,True,0.759,0.759,True
504011,504011,504011.0,0.25,0.3,0.6,0.0,1,1,0.55,False,False,True,True,0.758,0.758,True
504012,504012,504012.0,0.25,0.3,0.65,0.0,1,1,0.55,False,False,True,True,0.758,0.758,True
504013,504013,504013.0,0.25,0.3,0.7,0.0,1,1,0.55,False,False,True,True,0.757,0.757,True
504014,504014,504014.0,0.25,0.3,0.75,0.0,1,1,0.55,False,False,True,True,0.743,0.743,True
504015,504015,504015.0,0.25,0.3,0.8,0.0,1,1,0.55,False,False,True,True,0.731,0.731,True
504016,504016,504016.0,0.25,0.3,0.85,0.0,1,1,0.55,False,False,True,True,0.72,0.72,True
504017,504017,504017.0,0.25,0.3,0.9,0.0,1,1,0.55,False,False,True,True,0.711,0.711,True
504018,504018,504018.0,0.25,0.3,0.95,0.0,1,1,0.55,False,False,True,True,0.702,0.702,True
504019,504019,504019.0,0.25,0.3,1.0,0.0,1,1,0.55,False,False,True,True,0.695,0.695,True
504026,504026,504026.0,0.25,0.3,0.4,0.05,1,1,0.55,False,False,True,True,0.975,0.975,True
504027,504027,504027.0,0.25,0.3,0.45,0.05,1,1,0.55,False,False,True,True,0.93,0.93,True
504028,504028,504028.0,0.25,0.3,0.5,0.05,1,1,0.55,False,False,True,True,0.9,0.9,True
504029,504029,504029.0,0.25,0.3,0.55,0.05,1,1,0.55,False,False,True,True,0.878,0.878,True
504030,504030,504030.0,0.25,0.3,0.6,0.05,1,1,0.55,False,False,True,True,0.862,0.862,True
504031,504031,504031.0,0.25,0.3,0.65,0.05,1,1,0.55,False,False,True,True,0.85,0.85,True
504032,504032,504032.0,0.25,0.3,0.7,0.05,1,1,0.55,False,False,True,True,0.84,0.84,True
504033,504033,504033.0,0.25,0.3,0.75,0.05,1,1,0.55,False,False,True,True,0.814,0.814,True
504034,504034,504034.0,0.25,0.3,0.8,0.05,1,1,0.55,False,False,True,True,0.792,0.792,True
504035,504035,504035.0,0.25,0.3,0.85,0.05,1,1,0.55,False,False,True,True,0.773,0.773,True
504036,504036,504036.0,0.25,0.3,0.9,0.05,1,1,0.55,False,False,True,True,0.757,0.757,True
504037,504037,504037.0,0.25,0.3,0.95,0.05,1,1,0.55,False,False,True,True,0.743,0.743,True
504038,504038,504038.0,0.25,0.3,1.0,0.05,1,1,0.55,False,False,True,True,0.731,0.731,True
504050,504050,504050.0,0.25,0.3,0.7,0.1,1,1,0.55,False,False,True,True,0.964,0.964,True
504051,504051,504051.0,0.25,0.3,0.75,0.1,1,1,0.55,False,False,True,True,0.912,0.912,True
504052,504052,504052.0,0.25,0.3,0.8,0.1,1,1,0.55,False,False,True,True,0.872,0.872,True
504053,504053,504053.0,0.25,0.3,0.85,0.1,1,1,0.55,False,False,True,True,0.84,0.84,True
504054,504054,504054.0,0.25,0.3,0.9,0.1,1,1,0.55,False,False,True,True,0.814,0.814,True
504055,504055,504055.0,0.25,0.3,0.95,0.1,1,1,0.55,False,False,True,True,0.792,0.792,True
504056,504056,504056.0,0.25,0.3,1.0,0.1,1,1,0.55,False,False,True,True,0.773,0.773,True
504070,504070,504070.0,0.25,0.3,0.85,0.15,1,1,0.55,False,False,True,True,0.964,0.964,True
504071,504071,504071.0,0.25,0.3,0.9,0.15,1,1,0.55,False,False,True,True,0.912,0.912,True
504072,504072,504072.0,0.25,0.3,0.95,0.15,1,1,0.55,False,False,True,True,0.872,0.872,True
504073,504073,504073.0,0.25,0.3,1.0,0.15,1,1,0.55,False,False,True,True,0.84,0.84,True
504089,504089,504089.0,0.25,0.3,1.0,0.2,1,1,0.55,False,False,True,True,0.964,0.964,True
504211,504211,504211.0,0.25,0.35,0.1,0.0,1,1,0.55,False,False,True,True,0.85,0.85,True
504212,504212,504212.0,0.25,0.35,0.15,0.0,1,1,0.55,False,False,True,True,0.816,0.816,True
504213,504213,504213.0,0.25,0.35,0.2,0.0,1,1,0.55,False,False,True,True,0.8,0.8,True
504214,504214,504214.0,0.25,0.35,0.25,0.0,1,1,0.55,False,False,True,True,0.79,0.79,True
504215,504215,504215.0,0.25,0.35,0.3,0.0,1,1,0.55,False,False,True,True,0.783,0.783,True
504216,504216,504216.0,0.25,0.35,0.35,0.0,1,1,0.55,False,False,True,True,0.778,0.778,True
504217,504217,504217.0,0.25,0.35,0.4,0.0,1,1,0.55,False,False,True,True,0.775,0.775,True
504218,504218,504218.0,0.25,0.35,0.45,0.0,1,1,0.55,False,False,True,True,0.772,0.772,True
504219,504219,504219.0,0.25,0.35,0.5,0.0,1,1,0.55,False,False,True,True,0.77,0.77,True
504220,504220,504220.0,0.25,0.35,0.55,0.0,1,1,0.55,False,False,True,True,0.768,0.768,True
504221,504221,504221.0,0.25,0.35,0.6,0.0,1,1,0.55,False,False,True,True,0.767,0.767,True
504222,504222,504222.0,0.25,0.35,0.65,0.0,1,1,0.55,False,False,True,True,0.765,0.765,True
504223,504223,504223.0,0.25,0.35,0.7,0.0,1,1,0.55,False,False,True,True,0.75,0.75,True
504224,504224,504224.0,0.25,0.35,0.75,0.0,1,1,0.55,False,False,True,True,0.736,0.736,True
504225,504225,504225.0,0.25,0.35,0.8,0.0,1,1,0.55,False,False,True,True,0.725,0.725,True
504226,504226,504226.0,0.25,0.35,0.85,0.0,1,1,0.55,False,False,True,True,0.715,0.715,True
504227,504227,504227.0,0.25,0.35,0.9,0.0,1,1,0.55,False,False,True,True,0.706,0.706,True
504228,504228,504228.0,0.25,0.35,0.95,0.0,1,1,0.55,False,False,True,True,0.697,0.697,True
504229,504229,504229.0,0.25,0.35,1.0,0.0,1,1,0.55,False,False,True,True,0.69,0.69,True
504238,504238,504238.0,0.25,0.35,0.5,0.05,1,1,0.55,False,False,True,True,0.99,0.99,True
504239,504239,504239.0,0.25,0.35,0.55,0.05,1,1,0.55,False,False,True,True,0.95,0.95,True
504240,504240,504240.0,0.25,0.35,0.6,0.05,1,1,0.55,False,False,True,True,0.921,0.921,True
504241,504241,504241.0,0.25,0.35,0.65,0.05,1,1,0.55,False,False,True,True,0.9,0.9,True
504242,504242,504242.0,0.25,0.35,0.7,0.05,1,1,0.55,False,False,True,True,0.861,0.861,True
504243,504243,504243.0,0.25,0.35,0.75,0.05,1,1,0.55,False,False,True,True,0.83,0.83,True
504244,504244,504244.0,0.25,0.35,0.8,0.05,1,1,0.55,False,False,True,True,0.804,0.804,True
504245,504245,504245.0,0.25,0.35,0.85,0.05,1,1,0.55,False,False,True,True,0.783,0.783,True
504246,504246,504246.0,0.25,0.35,0.9,0.05,1,1,0.55,False,False,True,True,0.765,0.765,True
504247,504247,504247.0,0.25,0.35,0.95,0.05,1,1,0.55,False,False,True,True,0.75,0.75,True
504248,504248,504248.0,0.25,0.35,1.0,0.05,1,1,0.55,False,False,True,True,0.736,0.736,True
504261,504261,504261.0,0.25,0.35,0.75,0.1,1,1,0.55,False,False,True,True,0.95,0.95,True
504262,504262,504262.0,0.25,0.35,0.8,0.1,1,1,0.55,False,False,True,True,0.9,0.9,True
504263,504263,504263.0,0.25,0.35,0.85,0.1,1,1,0.55,False,False,True,True,0.861,0.861,True
504264,504264,504264.0,0.25,0.35,0.9,0.1,1,1,0.55,False,False,True,True,0.83,0.83,True
504265,504265,504265.0,0.25,0.35,0.95,0.1,1,1,0.55,False,False,True,True,0.804,0.804,True
504266,504266,504266.0,0.25,0.35,1.0,0.1,1,1,0.55,False,False,True,True,0.783,0.783,True
504281,504281,504281.0,0.25,0.35,0.9,0.15,1,1,0.55,False,False,True,True,0.95,0.95,True
504282,504282,504282.0,0.25,0.35,0.95,0.15,1,1,0.55,False,False,True,True,0.9,0.9,True
504283,504283,504283.0,0.25,0.35,1.0,0.15,1,1,0.55,False,False,True,True,0.861,0.861,True
504422,504422,504422.0,0.25,0.4,0.15,0.0,1,1,0.55,False,False,True,True,0.85,0.85,True
504423,504423,504423.0,0.25,0.4,0.2,0.0,1,1,0.55,False,False,True,True,0.825,0.825,True
504424,504424,504424.0,0.25,0.4,0.25,0.0,1,1,0.55,False,False,True,True,0.81,0.81,True
504425,504425,504425.0,0.25,0.4,0.3,0.0,1,1,0.55,False,False,True,True,0.8,0.8,True
504426,504426,504426.0,0.25,0.4,0.35,0.0,1,1,0.55,False,False,True,True,0.793,0.793,True
504427,504427,504427.0,0.25,0.4,0.4,0.0,1,1,0.55,False,False,True,True,0.787,0.787,True
504428,504428,504428.0,0.25,0.4,0.45,0.0,1,1,0.55,False,False,True,True,0.784,0.784,True
504429,504429,504429.0,0.25,0.4,0.5,0.0,1,1,0.55,False,False,True,True,0.78,0.78,True
504430,504430,504430.0,0.25,0.4,0.55,0.0,1,1,0.55,False,False,True,True,0.777,0.777,True
504431,504431,504431.0,0.25,0.4,0.6,0.0,1,1,0.55,False,False,True,True,0.775,0.775,True
504432,504432,504432.0,0.25,0.4,0.65,0.0,1,1,0.55,False,False,True,True,0.758,0.758,True
504433,504433,504433.0,0.25,0.4,0.7,0.0,1,1,0.55,False,False,True,True,0.743,0.743,True
504434,504434,504434.0,0.25,0.4,0.75,0.0,1,1,0.55,False,False,True,True,0.73,0.73,True
504435,504435,504435.0,0.25,0.4,0.8,0.0,1,1,0.55,False,False,True,True,0.718,0.718,True
504436,504436,504436.0,0.25,0.4,0.85,0.0,1,1,0.55,False,False,True,True,0.709,0.709,True
504437,504437,504437.0,0.25,0.4,0.9,0.0,1,1,0.55,False,False,True,True,0.7,0.7,True
504438,504438,504438.0,0.25,0.4,0.95,0.0,1,1,0.55,False,False,True,True,0.692,0.692,True
504439,504439,504439.0,0.25,0.4,1.0,0.0,1,1,0.55,False,False,True,True,0.685,0.685,True
504440,504440,504440.0,0.25,0.4,0.1,0.05,1,1,0.55,False,False,True,True,0.849,0.849,True
504449,504449,504449.0,0.25,0.4,0.55,0.05,1,1,0.55,False,False,True,True,0.966,0.966,True
504450,504450,504450.0,0.25,0.4,0.6,0.05,1,1,0.55,False,False,True,True,0.935,0.935,True
504451,504451,504451.0,0.25,0.4,0.65,0.05,1,1,0.55,False,False,True,True,0.887,0.887,True
504452,504452,504452.0,0.25,0.4,0.7,0.05,1,1,0.55,False,False,True,True,0.85,0.85,True
504453,504453,504453.0,0.25,0.4,0.75,0.05,1,1,0.55,False,False,True,True,0.82,0.82,True
504454,504454,504454.0,0.25,0.4,0.8,0.05,1,1,0.55,False,False,True,True,0.795,0.795,True
504455,504455,504455.0,0.25,0.4,0.85,0.05,1,1,0.55,False,False,True,True,0.775,0.775,True
504456,504456,504456.0,0.25,0.4,0.9,0.05,1,1,0.55,False,False,True,True,0.758,0.758,True
504457,504457,504457.0,0.25,0.4,0.95,0.05,1,1,0.55,False,False,True,True,0.743,0.743,True
504458,504458,504458.0,0.25,0.4,1.0,0.05,1,1,0.55,False,False,True,True,0.73,0.73,True
504472,504472,504472.0,0.25,0.4,0.8,0.1,1,1,0.55,False,False,True,True,0.935,0.935,True
504473,504473,504473.0,0.25,0.4,0.85,0.1,1,1,0.55,False,False,True,True,0.888,0.888,True
504474,504474,504474.0,0.25,0.4,0.9,0.1,1,1,0.55,False,False,True,True,0.85,0.85,True
504475,504475,504475.0,0.25,0.4,0.95,0.1,1,1,0.55,False,False,True,True,0.82,0.82,True
504476,504476,504476.0,0.25,0.4,1.0,0.1,1,1,0.55,False,False,True,True,0.795,0.795,True
504492,504492,504492.0,0.25,0.4,0.95,0.15,1,1,0.55,False,False,True,True,0.935,0.935,True
504493,504493,504493.0,0.25,0.4,1.0,0.15,1,1,0.55,False,False,True,True,0.888,0.888,True
504633,504633,504633.0,0.25,0.45,0.2,0.0,1,1,0.55,False,False,True,True,0.85,0.85,True
504634,504634,504634.0,0.25,0.45,0.25,0.0,1,1,0.55,False,False,True,True,0.83,0.83,True
504635,504635,504635.0,0.25,0.45,0.3,0.0,1,1,0.55,False,False,True,True,0.817,0.817,True
504636,504636,504636.0,0.25,0.45,0.35,0.0,1,1,0.55,False,False,True,True,0.807,0.807,True
504637,504637,504637.0,0.25,0.45,0.4,0.0,1,1,0.55,False,False,True,True,0.8,0.8,True
504638,504638,504638.0,0.25,0.45,0.45,0.0,1,1,0.55,False,False,True,True,0.794,0.794,True
504639,504639,504639.0,0.25,0.45,0.5,0.0,1,1,0.55,False,False,True,True,0.79,0.79,True
504640,504640,504640.0,0.25,0.45,0.55,0.0,1,1,0.55,False,False,True,True,0.786,0.786,True
504641,504641,504641.0,0.25,0.45,0.6,0.0,1,1,0.55,False,False,True,True,0.767,0.767,True
504642,504642,504642.0,0.25,0.45,0.65,0.0,1,1,0.55,False,False,True,True,0.75,0.75,True
504643,504643,504643.0,0.25,0.45,0.7,0.0,1,1,0.55,False,False,True,True,0.736,0.736,True
504644,504644,504644.0,0.25,0.45,0.75,0.0,1,1,0.55,False,False,True,True,0.723,0.723,True
504645,504645,504645.0,0.25,0.45,0.8,0.0,1,1,0.55,False,False,True,True,0.712,0.712,True
504646,504646,504646.0,0.25,0.45,0.85,0.0,1,1,0.55,False,False,True,True,0.703,0.703,True
504647,504647,504647.0,0.25,0.45,0.9,0.0,1,1,0.55,False,False,True,True,0.694,0.694,True
504648,504648,504648.0,0.25,0.45,0.95,0.0,1,1,0.55,False,False,True,True,0.687,0.687,True
504649,504649,504649.0,0.25,0.45,1.0,0.0,1,1,0.55,False,False,True,True,0.68,0.68,True
504651,504651,504651.0,0.25,0.45,0.15,0.05,1,1,0.55,False,False,True,True,0.85,0.85,True
504659,504659,504659.0,0.25,0.45,0.55,0.05,1,1,0.55,False,False,True,True,0.983,0.983,True
504660,504660,504660.0,0.25,0.45,0.6,0.05,1,1,0.55,False,False,True,True,0.921,0.921,True
504661,504661,504661.0,0.25,0.45,0.65,0.05,1,1,0.55,False,False,True,True,0.875,0.875,True
504662,504662,504662.0,0.25,0.45,0.7,0.05,1,1,0.55,False,False,True,True,0.839,0.839,True
504663,504663,504663.0,0.25,0.45,0.75,0.05,1,1,0.55,False,False,True,True,0.81,0.81,True
504664,504664,504664.0,0.25,0.45,0.8,0.05,1,1,0.55,False,False,True,True,0.786,0.786,True
504665,504665,504665.0,0.25,0.45,0.85,0.05,1,1,0.55,False,False,True,True,0.767,0.767,True
504666,504666,504666.0,0.25,0.45,0.9,0.05,1,1,0.55,False,False,True,True,0.75,0.75,True
504667,504667,504667.0,0.25,0.45,0.95,0.05,1,1,0.55,False,False,True,True,0.736,0.736,True
504668,504668,504668.0,0.25,0.45,1.0,0.05,1,1,0.55,False,False,True,True,0.723,0.723,True
504682,504682,504682.0,0.25,0.45,0.8,0.1,1,1,0.55,False,False,True,True,0.983,0.983,True
504683,504683,504683.0,0.25,0.45,0.85,0.1,1,1,0.55,False,False,True,True,0.921,0.921,True
504684,504684,504684.0,0.25,0.45,0.9,0.1,1,1,0.55,False,False,True,True,0.875,0.875,True
504685,504685,504685.0,0.25,0.45,0.95,0.1,1,1,0.55,False,False,True,True,0.839,0.839,True
504686,504686,504686.0,0.25,0.45,1.0,0.1,1,1,0.55,False,False,True,True,0.81,0.81,True
504702,504702,504702.0,0.25,0.45,0.95,0.15,1,1,0.55,False,False,True,True,0.983,0.983,True
504703,504703,504703.0,0.25,0.45,1.0,0.15,1,1,0.55,False,False,True,True,0.921,0.921,True
504843,504843,504843.0,0.25,0.5,0.2,0.0,1,1,0.55,False,False,True,True,0.983,0.983,True
504844,504844,504844.0,0.25,0.5,0.25,0.0,1,1,0.55,False,False,True,True,0.85,0.85,True
504845,504845,504845.0,0.25,0.5,0.3,0.0,1,1,0.55,False,False,True,True,0.833,0.833,True
504846,504846,504846.0,0.25,0.5,0.35,0.0,1,1,0.55,False,False,True,True,0.822,0.822,True
504847,504847,504847.0,0.25,0.5,0.4,0.0,1,1,0.55,False,False,True,True,0.812,0.812,True
504848,504848,504848.0,0.25,0.5,0.45,0.0,1,1,0.55,False,False,True,True,0.805,0.805,True
504849,504849,504849.0,0.25,0.5,0.5,0.0,1,1,0.55,False,False,True,True,0.8,0.8,True
504850,504850,504850.0,0.25,0.5,0.55,0.0,1,1,0.55,False,False,True,True,0.777,0.777,True
504851,504851,504851.0,0.25,0.5,0.6,0.0,1,1,0.55,False,False,True,True,0.758,0.758,True
504852,504852,504852.0,0.25,0.5,0.65,0.0,1,1,0.55,False,False,True,True,0.742,0.742,True
504853,504853,504853.0,0.25,0.5,0.7,0.0,1,1,0.55,False,False,True,True,0.728,0.728,True
504854,504854,504854.0,0.25,0.5,0.75,0.0,1,1,0.55,False,False,True,True,0.716,0.716,True
504855,504855,504855.0,0.25,0.5,0.8,0.0,1,1,0.55,False,False,True,True,0.706,0.706,True
504856,504856,504856.0,0.25,0.5,0.85,0.0,1,1,0.55,False,False,True,True,0.697,0.697,True
504857,504857,504857.0,0.25,0.5,0.9,0.0,1,1,0.55,False,False,True,True,0.689,0.689,True
504858,504858,504858.0,0.25,0.5,0.95,0.0,1,1,0.55,False,False,True,True,0.682,0.682,True
504859,504859,504859.0,0.25,0.5,1.0,0.0,1,1,0.55,False,False,True,True,0.675,0.675,True
504862,504862,504862.0,0.25,0.5,0.2,0.05,1,1,0.55,False,False,True,True,0.849,0.849,True
504863,504863,504863.0,0.25,0.5,0.25,0.05,1,1,0.55,False,False,True,True,0.951,0.951,True
504869,504869,504869.0,0.25,0.5,0.55,0.05,1,1,0.55,False,False,True,True,0.967,0.967,True
504870,504870,504870.0,0.25,0.5,0.6,0.05,1,1,0.55,False,False,True,True,0.907,0.907,True
504871,504871,504871.0,0.25,0.5,0.65,0.05,1,1,0.55,False,False,True,True,0.862,0.862,True
504872,504872,504872.0,0.25,0.5,0.7,0.05,1,1,0.55,False,False,True,True,0.828,0.828,True
504873,504873,504873.0,0.25,0.5,0.75,0.05,1,1,0.55,False,False,True,True,0.8,0.8,True
504874,504874,504874.0,0.25,0.5,0.8,0.05,1,1,0.55,False,False,True,True,0.777,0.777,True
504875,504875,504875.0,0.25,0.5,0.85,0.05,1,1,0.55,False,False,True,True,0.758,0.758,True
504876,504876,504876.0,0.25,0.5,0.9,0.05,1,1,0.55,False,False,True,True,0.742,0.742,True
504877,504877,504877.0,0.25,0.5,0.95,0.05,1,1,0.55,False,False,True,True,0.728,0.728,True
504878,504878,504878.0,0.25,0.5,1.0,0.05,1,1,0.55,False,False,True,True,0.717,0.717,True
504879,504879,504879.0,0.25,0.5,0.15,0.1,1,1,0.55,False,False,True,True,0.848,0.848,True
504892,504892,504892.0,0.25,0.5,0.8,0.1,1,1,0.55,False,False,True,True,0.967,0.967,True
504893,504893,504893.0,0.25,0.5,0.85,0.1,1,1,0.55,False,False,True,True,0.907,0.907,True
504894,504894,504894.0,0.25,0.5,0.9,0.1,1,1,0.55,False,False,True,True,0.862,0.862,True
504895,504895,504895.0,0.25,0.5,0.95,0.1,1,1,0.55,False,False,True,True,0.828,0.828,True
504896,504896,504896.0,0.25,0.5,1.0,0.1,1,1,0.55,False,False,True,True,0.8,0.8,True
504913,504913,504913.0,0.25,0.5,1.0,0.15,1,1,0.55,False,False,True,True,0.967,0.967,True
505054,505054,505054.0,0.25,0.55,0.25,0.0,1,1,0.55,False,False,True,True,0.95,0.95,True
505055,505055,505055.0,0.25,0.55,0.3,0.0,1,1,0.55,False,False,True,True,0.85,0.85,True
505056,505056,505056.0,0.25,0.55,0.35,0.0,1,1,0.55,False,False,True,True,0.836,0.836,True
505057,505057,505057.0,0.25,0.55,0.4,0.0,1,1,0.55,False,False,True,True,0.825,0.825,True
505058,505058,505058.0,0.25,0.55,0.45,0.0,1,1,0.55,False,False,True,True,0.816,0.816,True
505059,505059,505059.0,0.25,0.55,0.5,0.0,1,1,0.55,False,False,True,True,0.79,0.79,True
505060,505060,505060.0,0.25,0.55,0.55,0.0,1,1,0.55,False,False,True,True,0.768,0.768,True
505061,505061,505061.0,0.25,0.55,0.6,0.0,1,1,0.55,False,False,True,True,0.75,0.75,True
505062,505062,505062.0,0.25,0.55,0.65,0.0,1,1,0.55,False,False,True,True,0.734,0.734,True
505063,505063,505063.0,0.25,0.55,0.7,0.0,1,1,0.55,False,False,True,True,0.721,0.721,True
505064,505064,505064.0,0.25,0.55,0.75,0.0,1,1,0.55,False,False,True,True,0.71,0.71,True
505065,505065,505065.0,0.25,0.55,0.8,0.0,1,1,0.55,False,False,True,True,0.7,0.7,True
505066,505066,505066.0,0.25,0.55,0.85,0.0,1,1,0.55,False,False,True,True,0.691,0.691,True
505067,505067,505067.0,0.25,0.55,0.9,0.0,1,1,0.55,False,False,True,True,0.683,0.683,True
505068,505068,505068.0,0.25,0.55,0.95,0.0,1,1,0.55,False,False,True,True,0.676,0.676,True
505069,505069,505069.0,0.25,0.55,1.0,0.0,1,1,0.55,False,False,True,True,0.67,0.67,True
505073,505073,505073.0,0.25,0.55,0.25,0.05,1,1,0.55,False,False,True,True,0.85,0.85,True
505074,505074,505074.0,0.25,0.55,0.3,0.05,1,1,0.55,False,False,True,True,0.925,0.925,True
505079,505079,505079.0,0.25,0.55,0.55,0.05,1,1,0.55,False,False,True,True,0.95,0.95,True
505080,505080,505080.0,0.25,0.55,0.6,0.05,1,1,0.55,False,False,True,True,0.893,0.893,True
505081,505081,505081.0,0.25,0.55,0.65,0.05,1,1,0.55,False,False,True,True,0.85,0.85,True
505082,505082,505082.0,0.25,0.55,0.7,0.05,1,1,0.55,False,False,True,True,0.816,0.816,True
505083,505083,505083.0,0.25,0.55,0.75,0.05,1,1,0.55,False,False,True,True,0.79,0.79,True
505084,505084,505084.0,0.25,0.55,0.8,0.05,1,1,0.55,False,False,True,True,0.768,0.768,True
505085,505085,505085.0,0.25,0.55,0.85,0.05,1,1,0.55,False,False,True,True,0.75,0.75,True
505086,505086,505086.0,0.25,0.55,0.9,0.05,1,1,0.55,False,False,True,True,0.734,0.734,True
505087,505087,505087.0,0.25,0.55,0.95,0.05,1,1,0.55,False,False,True,True,0.721,0.721,True
505088,505088,505088.0,0.25,0.55,1.0,0.05,1,1,0.55,False,False,True,True,0.71,0.71,True
505090,505090,505090.0,0.25,0.55,0.2,0.1,1,1,0.55,False,False,True,True,0.85,0.85,True
505102,505102,505102.0,0.25,0.55,0.8,0.1,1,1,0.55,False,False,True,True,0.95,0.95,True
505103,505103,505103.0,0.25,0.55,0.85,0.1,1,1,0.55,False,False,True,True,0.893,0.893,True
505104,505104,505104.0,0.25,0.55,0.9,0.1,1,1,0.55,False,False,True,True,0.85,0.85,True
505105,505105,505105.0,0.25,0.55,0.95,0.1,1,1,0.55,False,False,True,True,0.816,0.816,True
505106,505106,505106.0,0.25,0.55,1.0,0.1,1,1,0.55,False,False,True,True,0.79,0.79,True
505265,505265,505265.0,0.25,0.6,0.3,0.0,1,1,0.55,False,False,True,True,0.93,0.93,True
505266,505266,505266.0,0.25,0.6,0.35,0.0,1,1,0.55,False,False,True,True,0.85,0.85,True
505267,505267,505267.0,0.25,0.6,0.4,0.0,1,1,0.55,False,False,True,True,0.837,0.837,True
505268,505268,505268.0,0.25,0.6,0.45,0.0,1,1,0.55,False,False,True,True,0.805,0.805,True
505269,505269,505269.0,0.25,0.6,0.5,0.0,1,1,0.55,False,False,True,True,0.78,0.78,True
505270,505270,505270.0,0.25,0.6,0.55,0.0,1,1,0.55,False,False,True,True,0.759,0.759,True
505271,505271,505271.0,0.25,0.6,0.6,0.0,1,1,0.55,False,False,True,True,0.741,0.741,True
505272,505272,505272.0,0.25,0.6,0.65,0.0,1,1,0.55,False,False,True,True,0.727,0.727,True
505273,505273,505273.0,0.25,0.6,0.7,0.0,1,1,0.55,False,False,True,True,0.714,0.714,True
505274,505274,505274.0,0.25,0.6,0.75,0.0,1,1,0.55,False,False,True,True,0.703,0.703,True
505275,505275,505275.0,0.25,0.6,0.8,0.0,1,1,0.55,False,False,True,True,0.694,0.694,True
505276,505276,505276.0,0.25,0.6,0.85,0.0,1,1,0.55,False,False,True,True,0.685,0.685,True
505277,505277,505277.0,0.25,0.6,0.9,0.0,1,1,0.55,False,False,True,True,0.678,0.678,True
505278,505278,505278.0,0.25,0.6,0.95,0.0,1,1,0.55,False,False,True,True,0.671,0.671,True
505279,505279,505279.0,0.25,0.6,1.0,0.0,1,1,0.55,False,False,True,True,0.665,0.665,True
505283,505283,505283.0,0.25,0.6,0.25,0.05,1,1,0.55,False,False,True,True,0.984,0.984,True
505284,505284,505284.0,0.25,0.6,0.3,0.05,1,1,0.55,False,False,True,True,0.85,0.85,True
505285,505285,505285.0,0.25,0.6,0.35,0.05,1,1,0.55,False,False,True,True,0.91,0.91,True
505286,505286,505286.0,0.25,0.6,0.4,0.05,1,1,0.55,False,False,True,True,0.97,0.97,True
505287,505287,505287.0,0.25,0.6,0.45,0.05,1,1,0.55,False,False,True,True,0.99,0.99,True
505289,505289,505289.0,0.25,0.6,0.55,0.05,1,1,0.55,False,False,True,True,0.933,0.933,True
